awbNo,Order No.,Client Name,Order Branch,Origin,Destination,Destination Latitude,Destination Longitude,Order Type,Order State,Delivery Type,Delivery Location Type,Order Date,Start Date,End Date,Notes,Payment Type,Order Value,Re-calculated Value,Amount Collected,Payment Subtype,Transaction Id,Cash Mismatch Reason,Opening Cash,Closing Cash,Status,Planned Service Time,Service Time,Delivery Associate,DB Employee ID,Assigned Through,Trip,Planned Checkout Time,Start Time (Actual),End Time (Actual),Planned Distance,Actual Distance Travelled,Actual Distance from Hub,Actual Tracked Distance,Start Time (Planned),End Time (Planned),Time Taken (Difference in Mins.),Check-in Time,Check-out Time,Check-in Latitude,Check-in Longitude,Check-out Latitude,Check-out Longitude,Order Sequence,Vendor/Customer code,Customer Name,POD count,No. of Crates,Weight (Kg),Volume (Cc),Customer comments,Reason,Ratings,No. of Attempts,Territory Enter Time,Territory Exit Time,Delayed,Delayed by (Mins),Scan Status,Parent Order No,Territory Name,Priority
Ord_7193027_test,=("Ord_0073048_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"08, Jun 2019 04:01 AM","13, Jun 2019 04:51 AM","13, Jun 2019 05:21 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Intransit,15,-,User_4099510,4233152,Planning,TRIP-9618,"12, Jun 2019 11:00 PM","12, Jun 2019 10:32 PM",=(""),2.87,,1.6686804294586182,,"12, Jun 2019 10:32 PM","12, Jun 2019 11:00 PM",,=(""),=(""),,,,,1,Cust_7044,User_7626,,1,,,,-,0.0,0,NA,NA,Y,3843,-,-,Geofence Not Mapped,-
Ord_2332888_test,=("Ord_4222801_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 02:29 AM","08, Jun 2019 03:19 AM","08, Jun 2019 03:49 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,18.998411178588867,,=(""),=(""),,=(""),=(""),,,,,,Cust_9293,User_7471,,10,,,,-,0.0,0,NA,NA,Y,11134,-,-,Geofence Not Mapped,-
Ord_0770760_test,=("Ord_0834201_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 02:25 AM","08, Jun 2019 03:15 AM","08, Jun 2019 03:45 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,18.998411178588867,,=(""),=(""),,=(""),=(""),,,,,,Cust_0377,User_0013,,10,,,,-,0.0,0,NA,NA,Y,11139,-,-,Geofence Not Mapped,-
Ord_0646780_test,=("Ord_5542744_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 02:21 AM","08, Jun 2019 03:11 AM","08, Jun 2019 03:41 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,18.998411178588867,,=(""),=(""),,=(""),=(""),,,,,,Cust_3542,User_0403,,10,,,,-,0.0,0,NA,NA,Y,11142,-,-,Geofence Not Mapped,-
Ord_9493899_test,=("Ord_WH_9756430491_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 02:20 AM","08, Jun 2019 03:10 AM","08, Jun 2019 03:40 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,CANCELLED,15,-,User_9741467,4718052,Manually,TRIP-9611,"07, Jun 2019 09:49 PM","07, Jun 2019 08:52 PM","07, Jun 2019 08:53 PM",0.0,,5.777494430541992,,"07, Jun 2019 08:52 PM","07, Jun 2019 09:49 PM",0,=(""),"07, Jun 2019 08:53 PM",,,,,2,Cust_4075,User_4811,,10,,,,Reason not specified,0.0,0,NA,NA,N,-,-,-,Geofence Not Mapped,-
Ord_6785280_test,=("Ord_7203981_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 02:15 AM","08, Jun 2019 03:05 AM","08, Jun 2019 03:35 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,18.998411178588867,,=(""),=(""),,=(""),=(""),,,,,,Cust_4636,User_6018,,10,,,,-,0.0,0,NA,NA,Y,11149,-,-,Geofence Not Mapped,-
Ord_7778829_test,=("ord_793236151529_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 02:03 AM","08, Jun 2019 02:53 AM","08, Jun 2019 03:23 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_3198,User_1934,,10,,,,-,0.0,0,NA,NA,Y,11161,-,-,Geofence Not Mapped,-
Ord_0327997_UPD,=("ord_266400902651_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,nullMumbai,400076",19.1092,72.8545,Delivery,Forward,,,"03, Jun 2019 01:56 AM","08, Jun 2019 03:36 AM","08, Jun 2019 04:36 AM",,Prepaid,65.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,8.558,,=(""),=(""),,=(""),=(""),,,,,,Cust_8437,User_3862,,10,,,,-,0.0,0,NA,NA,Y,11087,-,-,Geofence Not Mapped,-
Ord_8348495_test,=("Ord_1151561_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:56 AM","08, Jun 2019 02:46 AM","08, Jun 2019 03:16 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_2137032,7914627,Planning,TRIP-9609,"08, Jun 2019 03:01 AM",=(""),=(""),20.712,,18.998411178588867,,"08, Jun 2019 02:05 AM","08, Jun 2019 03:01 AM",,=(""),=(""),,,,,1,Cust_8004,User_5319,,10,,,,-,0.0,0,NA,NA,Y,11168,-,-,Geofence Not Mapped,-
Ord_0452772_test,=("Ord_0716212_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:55 AM","08, Jun 2019 02:45 AM","08, Jun 2019 03:15 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_4710241,9385514,Planning,TRIP-9607,"08, Jun 2019 03:00 AM",=(""),=(""),20.712,,18.998411178588867,,"08, Jun 2019 02:04 AM","08, Jun 2019 03:00 AM",,=(""),=(""),,,,,1,Cust_5787,User_1209,,10,,,,-,0.0,0,NA,NA,Y,11169,-,-,Geofence Not Mapped,-
Ord_3668607_test,=("Ord_8334992_test"),Test Automation Client,Mumbai,Mumbai,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:54 AM","08, Jun 2019 02:44 AM","08, Jun 2019 03:14 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_5211492,5292064,Planning,TRIP-9605,"08, Jun 2019 02:59 AM",=(""),=(""),20.712,,18.998411178588867,,"08, Jun 2019 02:03 AM","08, Jun 2019 02:59 AM",,=(""),=(""),,,,,1,Cust_8101,User_8987,,10,,,,-,0.0,0,NA,NA,Y,11170,-,-,Geofence Not Mapped,-
Ord_0096950_test,=("ord_068379189728_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1122,72.9099,Delivery,Forward,,,"03, Jun 2019 01:54 AM","08, Jun 2019 02:44 AM","08, Jun 2019 03:14 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.68,,=(""),=(""),,=(""),=(""),,,,,,Cust_5618,User_0841,,10,,,,-,0.0,0,NA,NA,Y,11170,-,-,Geofence Not Mapped,-
Ord_9786512_test,=("ord_994003308477_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1122,72.9099,Delivery,Forward,,,"03, Jun 2019 01:49 AM","08, Jun 2019 02:39 AM","08, Jun 2019 03:09 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.68,,=(""),=(""),,=(""),=(""),,,,,,Cust_9213,User_2912,,10,,,,-,0.0,0,NA,NA,Y,11175,-,-,Geofence Not Mapped,-
Ord_6765543_test,=("Ord_6343284_test"),Test Automation Client,Kolkata,Kolkata,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Kolkata,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:47 AM","08, Jun 2019 02:37 AM","08, Jun 2019 03:07 AM",,Prepaid,0.0000,500.0000,0.0000,-,,-,0.0000,0.0000,Delivered,15,1,User_3554149,0075814,Planning,TRIP-9603,"09, Jun 2019 01:50 PM","07, Jun 2019 08:18 PM","07, Jun 2019 08:24 PM",2046.29,2039.561,1656.144287109375,0.0,"07, Jun 2019 08:18 PM","09, Jun 2019 01:50 PM",5,"07, Jun 2019 08:23 PM","07, Jun 2019 08:24 PM",19.13393,72.91116,19.1116436,72.9093874,1,Cust_2060,User_9181,0,1,,,,-,0.0,1,NA,NA,N,-,-,-,Geofence Not Mapped,-
Ord_7699355_test,=("ord_258484874649_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1122,72.9099,Delivery,Forward,,,"03, Jun 2019 01:44 AM","08, Jun 2019 02:34 AM","08, Jun 2019 03:04 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,0.68,,=(""),=(""),,=(""),=(""),,,,,,Cust_8462,User_7269,,10,,,,-,0.0,0,NA,NA,Y,11180,-,-,Geofence Not Mapped,-
Ord_5897480_test,=("ord_793646395968_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:38 AM","08, Jun 2019 02:28 AM","08, Jun 2019 02:58 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,User_029431171,E_93650064,Manually,TRIP-9599,"10, Jun 2019 02:24 AM",=(""),=(""),8.57,,5.777494430541992,,"10, Jun 2019 01:42 AM","10, Jun 2019 02:24 AM",,=(""),=(""),,,,,1,Cust_7379,User_3694,,10,,,,-,0.0,0,NA,NA,Y,11185,-,-,Geofence Not Mapped,-
Ord_8432712_test,=("ord_200710607225_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:20 AM","08, Jun 2019 02:10 AM","08, Jun 2019 02:40 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_6890,User_1582,,10,,,,-,0.0,0,NA,NA,Y,11204,OUTSCANNED,-,Geofence Not Mapped,-
Ord_2520864_test,=("ord_456742744166_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:16 AM","08, Jun 2019 02:06 AM","08, Jun 2019 02:36 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_0648,User_6073,,10,,,,-,0.0,0,NA,NA,Y,11207,-,-,Geofence Not Mapped,-
Ord_8287483_test,=("ord_881924976340_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:11 AM","08, Jun 2019 02:01 AM","08, Jun 2019 02:31 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_4039,User_6642,,10,,,,-,0.0,0,NA,NA,Y,11212,-,-,Geofence Not Mapped,-
Ord_7907391_test,=("ord_100984766807_test"),Test Automation Client,Test Automation Client Main Branch,Test Automation Client Main Branch,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Mumbai,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 01:05 AM","08, Jun 2019 01:55 AM","08, Jun 2019 02:25 AM",,Prepaid,0.0000,-,0.0000,-,-,-,,,Not Dispatched,15,-,,-,-,,=(""),=(""),=(""),0.0,,5.777494430541992,,=(""),=(""),,=(""),=(""),,,,,,Cust_4866,User_2977,,10,,,,-,0.0,0,NA,NA,Y,11219,-,-,Geofence Not Mapped,-
Ord_4941431_test,=("Ord_6195970_test"),Test Automation Client,Delhi,Delhi,"A901 Supreme Business Park,South Avenue,Near Hiranandani Gardens,Delhi,Maharashtra,INDIA,400076",19.1093,72.8545,Delivery,Forward,,,"03, Jun 2019 12:53 AM","08, Jun 2019 01:43 AM","08, Jun 2019 02:13 AM",,Prepaid,0.0000,-,0.0000,-,-,-,0.0000,,Pickedup,15,-,User_1841072,1956358,Manually,TRIP-9592,"07, Jun 2019 07:55 PM","07, Jun 2019 07:27 PM",=(""),2.87,,1.6686804294586182,,"07, Jun 2019 07:27 PM","07, Jun 2019 07:55 PM",,"07, Jun 2019 07:27 PM",=(""),19.1118055,72.9093928,,,1,Cust_9140,User_9001,,1,,,,-,0.0,0,NA,NA,Y,11231,-,-,Geofence Not Mapped,-
﻿
